id,customer_id,product_id,date,quantity
1ff0864c-0228-4f07-bbda-05aeb2709103,e05b46c5-5636-4094-a974-31db09a9d1c1,45,2025-07-22,2
0265a223-71cf-4772-b167-d947efadf069,f758dce2-0556-4aea-a7b0-32831d7c0098,37,2025-04-08,100
ae38cf46-47f8-4de4-8227-e0f205106943,02106371-0260-4123-b1ef-e72aae13591e,1,2026-02-08,10
d0f7c7b0-1708-4bbd-b106-e8ce5b9a289a,ccc7147f-f6e5-403c-a237-9e6fd4734534,45,2025-09-26,3
389d2267-b7c2-4d94-8ef4-40984d9d1bb1,22498f66-6e51-484d-9b84-edc3d8e049de,30,2025-04-13,2
096b7724-5ced-43b3-b7a0-be7a7e6a3ea7,25637cc3-ca97-4bf5-95d5-96afa663d2cd,30,2025-05-03,1
9b24955c-b4fb-4af2-b43c-7851e78dcf32,f758dce2-0556-4aea-a7b0-32831d7c0098,34,2025-04-02,2
a3708c7f-d235-45df-bbf8-b1fe3232be72,d2705470-6a7b-48b1-a3f3-42a8f030bfd4,23,2025-06-23,1
80155756-91b0-4f07-8700-3fcfdeb2d490,b599277f-f78e-49e8-b676-291d4e329b4b,4,2025-08-05,1
bd22f7fc-a8eb-4ba6-b19a-ed6a8d41cb4c,6001f54d-01d7-4831-850f-1cdc1e2a03f1,12,2025-09-05,1
2cef7557-90ad-47c6-9a5c-68adaeb0b110,b599277f-f78e-49e8-b676-291d4e329b4b,45,2025-01-29,5
209f4ff2-10a7-4298-bef8-1d8520d4c165,98a21f1c-914d-4fae-b100-13a7c6deb2f0,5,2025-04-24,6
e1896b25-3a5b-4ce9-9b00-ab4c91e52e86,c73f6e1b-af90-4e3c-9d75-0e9890e0b95f,30,2025-08-18,2
d900b745-311d-4ed4-863a-5bb6c841b6a8,6d204496-66d0-4371-98e8-8ebb7a9e8eef,12,2025-10-24,10
ad80016d-b167-44b1-b845-846efdf0861e,3c07c574-4925-4af1-b6aa-e05b13d5f2f7,7,2025-08-22,1
e212f7e1-8f63-42bb-ae41-115540bf6f6b,2812859a-1337-439e-8d4f-5d272c7f0b79,12,2025-07-18,1
ac504475-a416-4dd1-ad57-5fd1f019955f,a5c5650c-8186-4576-91a7-26095eddbbbf,49,2026-02-18,4
52b0147b-f052-4803-9a96-8e7d0d46e159,f4e35f7b-a1b7-43d8-b6b8-74d349599bed,12,2025-07-09,2
1f28e417-4627-4272-a829-04cafebf4c56,aee14f87-fcff-49e3-940f-f5896c624c2c,45,2025-10-25,1
846af2e6-5c89-4b2a-bedd-fc1777723a5a,16718639-fcb8-4f9e-8769-0baaa104bdce,49,2025-11-29,7
0c05e009-397b-4dd7-b8a1-e477e240e060,87f8424d-aae6-4fc1-b6f2-dbfecd29a36f,47,2025-05-02,1
50f53bd8-72e8-4652-884c-0a556b893000,4336ffe5-6631-46a7-8c53-b74c0c9fa6e6,19,2025-01-03,6
e14e21f7-14f1-4d92-95af-47da31d1d6cb,6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,39,2025-09-08,1
39c2c1a2-bcc9-445c-bd81-fbc0067ec672,f84f16b3-a79f-4faf-9ef5-768968f45bce,34,2026-03-05,1
eac032fa-130e-4618-b530-c98d6c7f7bef,a181c85e-ca0a-46ac-8d67-d38e990f0c5b,34,2025-04-20,2
10168d65-4f90-491a-9448-10de2a1b76e3,3ae0acdb-2a65-44af-b09d-338b23936d45,13,2025-10-02,7
6e9434ab-7adf-4458-8722-ab3c18c30aa9,e79f9f3d-19ee-4c3b-b93c-4b0bb93b770c,45,2025-12-20,8
ef60250e-a055-41d3-8c16-ab4e97b018b0,1df05d18-4e2d-4255-bd13-1a3d1e2c2e7d,16,2025-05-27,1
793c4fbf-1b9b-41f0-bf45-74d4401ad5cd,c6319c16-5827-4c1d-93e0-f2354e80d10b,3,2025-04-15,1
d25697ad-0def-4fd0-951f-de3f573ecc3a,71a0449d-d703-462f-b5cb-e3f56a66c184,12,2025-05-27,1
12aa48cf-f18c-4581-bc9b-3b84cb4addc6,bdce635f-bf90-4d6a-b5c6-06b54e003d55,29,2025-12-06,9
187de0c5-c39b-46de-b043-77c39e9be9e2,26e6a84a-4617-4161-bd03-d33beee9795e,8,2025-10-01,1
f97a822c-15e5-4a0f-9ff4-9f0a94350cb1,72ff5d2a-386e-4be0-ab65-a6a48b8148f6,10,2025-01-27,9
e3dc8702-5033-44b1-a09c-f7af0889360f,d3d1bf0f-56c4-48e4-a9ef-afb13a7e8e14,47,2026-01-07,7
0fdf60d5-20a6-4f9b-885b-811b10a5b073,cbdc4318-4d85-43d2-a1a2-748571348c2a,5,2026-02-07,1
9c595e03-4d2d-4557-8e06-a41671219097,77d21e02-ff01-4f99-988c-24c961b1cd22,34,2025-10-02,3
0e484034-ad74-4d43-9a11-5f5910d7a164,4c636e95-025f-4543-8997-623ae0723d96,9,2025-09-02,5
66d4b394-61a7-4114-9994-f7ba4b7faa4c,72f60958-12ef-4101-a082-786fca00ef58,6,2025-02-11,1
dd554b7d-3bad-4a0d-a93e-5fcfc080aba4,9e11d2cd-0930-4ef6-8a80-068ddf547e50,38,2025-09-20,1
7412c272-02b7-4c51-9fbe-ffb3a8e3ac9b,2877f5d9-0f56-45f8-b048-faa112ae5c22,7,2025-06-18,1
9ec620e0-e143-40ad-ad98-567ecb8fe981,f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,18,2025-09-29,1
acffa99f-f005-4f9a-a6a2-c94556f11afb,5f07c1a5-dfc6-40ce-bb07-fd31a4244f23,10,2025-12-09,4
967aefbb-5404-401d-8468-1060743e5fef,e1ad640c-7463-435e-aafb-9f20783c91eb,26,2025-03-26,5
b69aca1e-985d-454b-8325-58201a49de98,fbdc532e-6546-466d-89b1-cad184c9b276,30,2025-01-30,3
e784cabe-3190-48f4-973d-52baca1731d0,290e3e89-4b9c-42f4-a8e5-c8cdb4146e4a,10,2025-09-09,3
5afaeb32-419b-474e-8247-23c3a32a4516,372f871a-45ee-432d-aa07-f2137129cec7,44,2025-07-04,5
2f98ad33-71d2-463f-9ef0-1577b980e521,aab612c9-415d-474a-b5a6-69814104a8b5,50,2025-04-17,6
20afaf9e-0f7c-49ad-8b48-3935cc09de64,0f2d5c15-eb34-4d3a-a95e-5ea9c9230c64,23,2025-05-17,1
a6d62330-f5b1-4be4-835c-35416f93be2a,3527bcee-d343-4f88-91f3-79b18ebb8208,39,2025-11-27,1
8a8864c7-e29d-4722-956b-212f4faa0851,7135f221-a6c9-437f-84da-d06a7872bdeb,3,2025-12-06,9
9a73cd2f-4f05-495e-b832-b59c25bc99ae,efb56207-ddec-440b-afe3-af13891778e8,34,2025-05-31,1
8486b704-0211-46ca-b863-af2d5e6ba460,7b70c3b8-a81f-4ec3-a79c-658a36760ce5,34,2025-09-14,1
3cc56af3-0eac-4e90-a504-87e4ada517e3,69ef74e3-4ab6-421c-8328-c136629ef3d8,35,2025-08-11,1
0dfabe46-dbd3-4865-8f38-1c01d5ce0626,b89f7039-a107-4c46-8634-17182ba6adb3,35,2025-07-04,1
a3fb6609-334b-42a2-b9fc-9c3f32063388,47354e4f-f85b-4d0a-94b5-86353dab1614,34,2026-02-02,1
30799b56-576f-4264-9182-e8e7c9070c97,6ecca931-ef70-4d01-8da0-3d880c6f3051,30,2025-10-20,1
77a7aed0-fb5f-4290-b11c-7dffb1dd348c,b599277f-f78e-49e8-b676-291d4e329b4b,42,2025-09-20,1
90ebba12-9412-4a0f-9a1d-3dab54c5f266,2db13deb-ee6f-4bea-8df7-164713769ff9,22,2026-02-26,10
542060ce-6b2f-4d47-8cb4-a7f69db8ef7e,d3d1bf0f-56c4-48e4-a9ef-afb13a7e8e14,10,2025-03-13,3
e9195919-ca08-4252-a048-72dc744d2442,a65be22b-d5a3-46d9-8362-a810a2611b8d,6,2025-01-19,6
a3863cd1-00f2-4a96-ab82-1435382afbde,ff408dcc-9db1-47f9-8fa8-ae3432339053,38,2025-04-08,3
36903edb-9fb9-48e0-b76e-f3e63af33cc5,392c04da-5af3-4a5a-b8e5-9b2716dc5a6e,27,2025-04-15,1
d08d13df-f3dc-4264-84b2-7b21bc0dd6ed,115c42cd-5147-4e86-a875-d40aeac7dc2e,2,2025-05-26,1
667ae277-348f-4ce0-a03b-c183bd75f95c,e42e707a-fe2b-4987-9fdc-abbf6b9cd71c,45,2025-03-22,1
028849d9-5ce1-45be-81b8-c14afd68a5d7,77e8b762-bb7e-4979-92dc-bffd59008d65,33,2025-02-02,1
247474b3-1d7d-4bb3-8e00-44e207af3b8a,0e61065f-171b-4b80-89b7-fdf77d8d3ddd,26,2025-05-08,10
e9a74800-95ef-4b1b-a19f-248531c46c9e,58e7edf8-80a2-4721-8856-06848a6fc4b3,48,2025-12-02,1
32f9b771-0799-4940-b9ad-de7d0b3d58ad,cf2e3296-7184-4713-a55f-65b7e709fba6,48,2025-03-28,1
43125b58-e2a8-48e7-b80c-c8382c94df5a,b526b22d-3f6c-41f7-8a05-37f02c2cd22b,32,2025-11-11,1
3ef7839f-8df4-497b-98f8-001856fe4769,46c79b36-fd05-4963-9616-af7e1057a002,46,2025-03-20,2
430493f0-d7c7-43b7-ad13-68f305808066,d7d3b9d9-4c85-4233-8325-bd9ebf98e734,47,2026-02-03,2
23226464-ad6d-44ef-94d9-a0ae055fd8d1,b599277f-f78e-49e8-b676-291d4e329b4b,43,2025-06-15,3
56a04943-1c68-4714-a290-1d96c993f819,c93c9cc6-668b-48da-8222-cd7f36e6ba85,10,2026-02-15,1
5ea0c503-3d7a-474e-b4c9-c3ad4e19392b,f6d22a7b-aec7-4a82-948b-4376602a4e57,45,2025-12-21,7
86e4abac-f0ef-4a1e-abde-3c78a9315044,e10b1a47-7fae-4748-b781-321e83c501cb,15,2026-03-04,1
6f082598-e1b4-47ef-9f8a-4862ff68ef1a,e8b45c6a-fee5-43b3-ae18-b184229fe85b,14,2026-01-20,9
e1fa2466-24f9-42ec-9e55-941910bc94d3,892621df-4655-48b7-b8e1-9f568787ea21,6,2026-02-09,1
8855817d-3112-4678-b08c-523dcb7e717c,5563f616-00e8-4ece-8b49-452d46d483f3,10,2025-06-15,4
6df65800-997c-4dc9-9165-46ca5fcf3219,45f18619-54f9-4429-a7de-02ccdda4f4a7,32,2026-03-04,9
c3595dc2-0bd3-42a9-abc7-8c063e9ace12,47eb340d-c74e-48ff-8f89-569de550d736,18,2025-09-27,2
4b4f8f74-8914-441c-9abc-47ce3068ffdd,ac117bab-d664-4fe8-a21c-0c06ed376567,35,2025-12-12,8
a1243bea-0da2-4154-bf46-a43a53e2e047,a8b317fa-18d0-452b-9825-bc5430beb45f,26,2025-12-15,9
821df2cf-d9fc-43b8-a05f-9619df73321d,d777a477-4c66-40a8-a013-ac6ededa4e16,10,2026-03-01,2
ba303cce-3590-47e0-bd2e-7d9ee2c6093e,bed63da0-8033-45c2-9413-d64db962c8a7,26,2025-02-05,1
9d6932c9-a9db-47b9-8a7e-cb33787da6d7,ab286d09-0af5-4e60-bbe8-a5df5e934de0,13,2025-01-29,10
e1e669e5-c055-4921-a35b-8f49823483a8,b526b22d-3f6c-41f7-8a05-37f02c2cd22b,26,2025-10-10,3
84d62148-7fa3-42cd-9fcf-e71182583678,eadc9960-4242-41e2-960b-e0f495132c22,42,2025-07-23,2
868592d2-5fb6-4406-b665-8a3452630028,310c0c00-3fa7-4104-9bf9-0e27dc96925e,38,2025-11-01,1
794836f2-7eaa-40a1-b4ac-27efb734d467,a8499b92-6b52-42e3-94fc-dd549e8fc965,12,2025-04-28,1
ca665da6-ebd2-4b71-a35a-e36966a466d4,46c79b36-fd05-4963-9616-af7e1057a002,23,2025-09-13,2
e51728b2-3832-4fc1-b50b-0860095ee97c,34885a46-9088-4eaf-8977-6598203c8c25,46,2025-03-30,2
37f5c238-6559-4365-bc00-a0f0dcf89878,14e286e5-ac89-46bc-8cbd-3c039e2aa4ac,1,2025-05-15,1
283edeec-9245-4468-a088-825ee3826da1,b9da5f8c-4e35-4a80-a027-9a186576a410,15,2026-02-14,6
15b2c2b4-8cf0-497b-8128-d40b5fc57ff4,b15e54f6-d4d3-4795-ae4b-ebc429890880,30,2025-02-28,1
84d16f5e-71cb-49b3-8b88-445a1582de78,9247e851-2e0d-4860-b362-f9b74795cd1d,8,2025-06-03,3
83239ba9-771a-43fe-8a88-57a5957e8c66,63f2ae24-fc3d-4348-808d-4127610461e3,6,2025-09-30,1
6eb8b0e2-77b1-4be3-b37e-a52f6d150b06,0c53644b-0053-4649-b86d-066b1ba827c6,7,2025-06-29,1
45e49a9e-5128-4026-bf5e-fb6bcdf40137,3728ddc2-0f5e-4b47-a9d0-c613b0c77002,28,2025-06-17,8
43fffdea-3bd9-4015-b112-7f4b2df80502,fde91c42-002c-4c22-b4de-5f7070f81dba,41,2025-10-10,1
4b658517-1519-413c-a6c7-1f155bed83be,0ddb545b-61ea-4a65-a1d7-70eac704e80e,22,2026-01-05,8
14023a93-a4c6-48ec-8bf1-60df8346452b,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,28,2025-12-11,1
1e5bc68b-1931-46f5-ba4d-45fded360bb7,a5c5650c-8186-4576-91a7-26095eddbbbf,16,2025-02-01,1
5571276b-3347-4b1b-8bc8-5d3709cccf1a,309a083a-0c9e-4060-b66c-7331a1722ee3,1,2025-03-28,1
bec62bbe-4d7e-44b1-8001-8cbe54492845,ae62990c-19bd-4f93-b8ef-7666b7a4c719,39,2025-12-24,3
30cdf149-4643-4f21-986f-4bb4aefc6ef1,453b45fe-636c-4499-9254-aad3809cd839,6,2025-11-06,3
dae13a7f-ff97-49f7-a34b-20fdff7ca58f,4d37a539-857d-43b3-a8ad-df36ddf275eb,45,2025-11-26,2
42d9c5d7-e991-46d5-8b0a-4802bd64e8d6,f8bca9ac-2ada-42ce-9890-99c9f2be029f,43,2025-01-04,2
58bce5e4-d282-454d-8827-02f04caa568b,20d4ba18-93a0-4478-800b-19de38db128d,32,2025-12-10,1
d26580c0-67df-49af-b220-eeb567602abd,0534a101-8ddc-4719-81f3-8dd4fd034ada,23,2025-09-12,6
a7728290-78d5-40ef-830b-4532a7c24c68,3e2b6091-a092-452a-94a0-57a7b0cc1b3b,26,2025-08-13,10
dd8f3007-2637-49ec-b394-c60dc2db6aab,afd5dea5-89d7-4d6c-8e77-7f00ecf27e76,38,2025-06-24,7
35ba5e93-bfc7-4282-b92c-8a723a17d79a,c5c51060-9911-41e7-93d5-63ae51a3ac26,30,2025-07-27,2
8d783178-c935-4278-9645-dec1840d214b,b5d9ad36-5287-464d-a30a-6658b1be6df2,12,2025-11-28,2
5735773c-761e-4287-907c-5e53b8f6703b,317304b5-c1dd-484a-aca5-8d95915a1c30,6,2025-12-13,1
6dc56044-3016-462b-9886-75455025ac18,6d130705-279f-41ab-9b49-09b65cbdb682,47,2025-12-04,4
704d628f-35a7-48ab-aaed-979fb2ac4768,36c7d6fa-7aa4-4052-bf51-936241a64fed,31,2025-07-17,2
23923df4-5fec-49ac-87b4-e6848ef65ee8,7d66971e-8847-4c56-827c-9f8cd40ac5e9,31,2025-09-10,6
bce0caef-f17f-45c0-8e39-f65a20db4294,0ab54bde-20a0-4502-ae06-809725e97977,38,2025-01-05,10
5acb287d-d594-4c84-a8aa-454ecf76770a,084d7822-da94-4e70-a537-41e409668d08,28,2025-05-29,1
c0ac1c00-af8e-46b2-acfb-f1736b4d3d1a,7daec949-d700-4461-8cb6-b0ba925f8199,10,2025-06-26,10
4cb50625-89a0-4a99-b0c5-d3d5c7552c99,b5caa993-aaca-4101-b153-0f689215583a,25,2025-05-23,1
083ed925-c90d-45aa-914c-c11c05f30bc5,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,11,2026-02-08,100
fe87a6bc-f3e0-4dc5-ba2c-9e7927584f1a,5cb85aed-f5f6-4c97-aefb-63b11b049863,50,2025-05-25,1
e9eba9fe-9a5e-43f5-8c94-d15ca13d2600,1519830c-4019-4303-9c45-7e4da79313b8,49,2025-09-24,6
619e17ff-faec-4f42-a411-18ecddf01771,dc8a4922-5005-480f-a4c7-78a59b4e164b,6,2025-03-31,1
62ed5403-88d4-4ff4-904f-3fc56400bb0e,52a74a41-44be-4486-bea5-a387363be5cb,29,2025-03-24,7
f6419405-91cb-4c49-942e-f29e1bcfb92f,3e2b6091-a092-452a-94a0-57a7b0cc1b3b,31,2025-07-17,1
2be26bd1-17de-4ce8-8dfd-3ecde50dede5,e1035e1c-e3bb-42ae-a552-ac5309eda6f5,47,2025-02-15,1
d393daad-0835-475f-ad79-8f3e8d8b4c60,fc9476b1-a18b-4d15-9527-34077cd2192f,34,2025-10-29,2
32f194d8-2fcb-4dce-86de-e37b7d15c353,ab0e664e-9c3e-42d5-91e1-aa9676f72255,33,2025-01-31,1
34b55b86-48a8-4587-a2c9-f4fcf686cfa7,e516b0d4-7d35-42cc-b88f-d0cd65c06b93,50,2025-04-13,5
7464d6f2-11ea-4c00-863e-cbe2a8d99292,b89bdf7f-93e3-4c35-af0a-573d53d2d56d,7,2025-01-26,9
53a75581-2bfc-4524-82d3-fb7e84be7e1c,309a083a-0c9e-4060-b66c-7331a1722ee3,2,2026-01-12,5
fd561b27-2833-49b8-a41f-79aa692e33b9,7a6e43d0-d9c5-4cd9-b09d-721b62be4009,47,2025-02-18,2
be3e9a90-7a6e-4aa5-ab1d-20b98954fc3d,69ef74e3-4ab6-421c-8328-c136629ef3d8,22,2025-01-31,8
34dbda6b-dd9e-4b6d-a751-82a4f48138b5,dc6dafff-59c2-4153-b06b-0f0c96822e22,14,2025-02-26,1
d161a381-6ea4-4405-8f4c-3f0b34a73f9d,f796611f-c7c1-4b1b-9d58-631b052226b9,30,2025-11-07,2
9339304b-9a8c-43d7-a8a5-e34d798b2f02,a9e8f0d8-5883-49de-bb5f-be413fa2bde0,30,2026-02-16,1
b77e5f7a-80a2-43e3-b3f6-07309665df7c,6118433b-882c-4d1e-ac93-a7918b60c511,20,2025-10-27,2
fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,5f987c71-a65e-488e-abf3-ad39fec21bbe,38,2025-03-04,3
9ad75b94-6634-43e9-9317-d8c91060573a,b18753e6-d457-4ad9-a867-a096edd877c8,19,2025-12-20,3
91b8ff07-e909-4654-9432-3b1c869e8836,892621df-4655-48b7-b8e1-9f568787ea21,5,2026-01-21,4
0a0175e5-937d-4fb1-b673-359775cff755,7466ef02-5e7b-42c8-a097-dedbefb3b939,48,2025-11-19,1
eb3cc270-e188-43d7-a573-dc3049b49625,059dd55d-4b94-4e30-b303-f438fe2110d0,18,2025-07-19,6
cad73d36-b62e-4f02-97b7-3862b347f1d4,546252e7-f43b-4052-8459-bd6ec0f63229,15,2025-05-11,1
d98f5e83-cf5b-494d-92cc-48539cef5ef4,bd5609c4-a446-4663-b93b-17fbf76d15fd,46,2025-03-18,2
9e23faf9-e664-44db-adf8-d4a83fc74cb8,4d37a539-857d-43b3-a8ad-df36ddf275eb,39,2025-11-18,3
a8b97820-e92c-4b92-a279-67a3753439c0,e40b50e4-0a08-4989-833c-8f55a1298fa2,47,2025-03-22,1
b2da61f7-64bf-476d-9874-ed7d9190c53f,cbb18c79-1036-408d-99a0-90075bb47c18,15,2026-02-19,10
286e3f0a-dedb-4ec4-a2b2-de4b3d5cab0e,7135f221-a6c9-437f-84da-d06a7872bdeb,29,2025-04-30,1
aaaa077f-4ab9-46a2-89a9-2af3a0ca0f8e,1d24181c-2ed0-47d4-97bc-ad3ad0a17fe8,26,2026-02-06,2
e6f8dac3-b8ef-4250-b9fe-60c6b2b302d3,febec0db-9a3a-4103-ae3c-453214348f62,6,2025-04-06,1
c3094f28-fe0d-40b4-a949-86717e5533ba,9132b63e-f162-47e4-a9c3-49e03602f8ac,11,2025-08-31,9
c161b06c-1397-4542-9e65-3990fecd0ded,fb8fe8c4-d8b4-4ead-9360-8edf382b5b86,26,2025-02-16,4
68fc0e45-5375-48d4-878e-0272c43be7af,12f5131a-da52-42ee-a2bf-18f51f652a87,43,2025-07-17,2
0b6d35d7-818d-42af-b516-567d40b55023,8bae295e-902a-405c-bd9f-fe599bc0fa93,22,2025-07-22,6
acf59149-b1c9-40dc-a38c-c35f12bcf090,74222167-6b7a-4460-a04e-46cb3712f2d1,31,2025-11-25,5
663b4427-bef7-410a-97f9-f3a761936947,5cb5e69c-5dc7-43e6-a529-64ffc74cc890,6,2026-01-10,1
4027b283-02bf-4f1c-89ab-99a3658c72ee,eadc9960-4242-41e2-960b-e0f495132c22,8,2025-02-20,5
ab987d93-53bd-4128-a2f0-6403eac97d37,3ad24ac8-bf70-4042-9e7c-6795a8c6c2df,31,2025-11-24,8
1521e825-1177-4dd5-b61b-7e117c192e61,14e286e5-ac89-46bc-8cbd-3c039e2aa4ac,13,2025-08-29,8
700ea842-f334-485d-b6ad-478c3e06f427,e8fb5a96-3b85-46e1-840f-54057a25ed81,1,2025-03-03,1
294f513f-d770-446e-8775-d7abd2077bc4,4d37a539-857d-43b3-a8ad-df36ddf275eb,27,2025-03-16,1
2d5f60d9-19bb-4bf0-9b63-9a38049ffb5f,5c17ebb5-093b-4d72-ac8c-dcaf2b633b18,22,2025-05-09,3
2b1fc2ab-640e-468e-bdcf-6fd488df12c1,3227e8d8-9c60-481b-8119-1aa71b61d453,28,2025-02-03,2
45f3dc5a-ad68-4b45-82de-b2e6c37a927b,4c4d6e40-24e2-426c-a250-d133f5cb5be4,37,2025-03-09,9
b6e3b91b-3777-4823-ad8d-7db85bab96cc,6142ea7d-17be-4111-9a2a-73ed562b0f79,21,2025-01-16,1
712ab8eb-3756-4005-8844-bc0caccfb130,c8ad0899-b630-494d-a147-adeb277b0667,35,2025-11-02,1
85db19d7-cfbf-4d39-a281-9fced624f055,0e7da698-ab95-472f-8d95-aaf5253421bc,30,2025-10-08,2
1a50a93c-e5a2-409d-a8f8-687bb766ac85,5987038a-fcd6-418e-ab54-500d4e089bb4,22,2025-06-21,1
9923fc7a-0d6b-460f-b1a9-1c814eee5680,6883ac6e-6a94-4054-b241-4482519894d8,46,2025-01-03,8
33a51ac6-c461-494d-a09c-fe40c5bca449,b11af726-2d5d-4395-a901-a768ebd14b0c,42,2026-02-11,6
3332432b-3d10-4a95-a8a4-42385fe8b710,0b705933-4cde-4b6b-9132-567c51a40d2a,3,2025-02-10,1
03ba33a0-fd42-469c-8727-59406bf36656,03599c6d-1224-4bd2-b7c4-b3ee9b1fc6d1,10,2025-05-28,7
102c01a3-ab40-4598-ae11-d3c23130dc8f,13c37b5d-bbf8-4a91-b7a9-f824eafa4d5b,43,2025-04-07,10
d5dbcbee-cc03-48d3-98ba-fcc9e1dd7fdf,9e9a9f83-0668-43ee-b8b2-b5493bdbc09e,38,2025-12-30,1
0b44676d-2ac3-4be9-b958-d1532afa5f6a,c21f84fc-d0bc-4ad5-85f8-0d9b00060d5a,37,2025-07-02,1
529b20e0-53bf-4b10-90cc-c1a51b912adc,16db80db-a543-448e-9adf-e9816ab19e15,4,2025-09-04,7
ef30141d-3505-4563-9fea-97cc30862fe3,dbb54645-7dda-41b6-97c4-caed47c4cc51,43,2025-08-26,3
3b7f1998-1eed-4236-ad89-9035f05d45c7,4c80d33a-ad5b-43c8-8c88-0714837217e0,30,2025-04-04,8
03d6af3f-2c72-4675-92c8-3bfc5b48961f,b3edd6ed-b089-4de4-a626-7164d3616b3a,50,2025-06-26,6
3677f5b4-63a1-4caa-8311-362650f51e97,9d37efb6-eafb-4e90-94ec-84ce002ccb25,12,2025-07-20,1
4748ffb3-d0a9-4757-a870-2d9710e67176,8eb22579-0cdb-4ca4-b6ec-bdd68498e113,15,2025-10-12,3
e2ad828b-113c-4f25-8b3f-953a5e75788f,8de1596c-5a9a-406a-96f1-42a206b919aa,39,2025-04-06,3
7fe436d1-994f-4c31-847d-d6784d315923,115c42cd-5147-4e86-a875-d40aeac7dc2e,25,2026-03-07,7
ca90001c-8943-414f-b668-705d1a10748c,8ccc617e-81b6-4951-8cdf-697f4eca2e96,27,2026-03-10,1
407f2654-2be4-4e9c-91b7-6c45d9b81389,4a552ea0-8acb-4e09-8ccc-9cea109fd8ee,27,2026-02-25,1
a180f402-fb3e-427f-9308-e1f29990e4a9,205c8491-a061-49db-b172-f63648bfb602,44,2025-11-01,1
c57ae3ff-f8ed-48ae-acaf-8800ad8ae364,5683ede0-17d5-4563-ba60-ede1e5eb772d,7,2025-10-31,1
c2ffd690-a2a6-461a-ace2-7ec9550100bf,f3b63fe1-d184-4324-97e8-392a55cee5db,38,2026-01-23,10
aa97435d-d9ff-44eb-ba5f-9e725166488b,b5103e9c-8618-440d-95d6-a6585ce9dbbc,46,2025-07-31,1
e97f995d-9bc8-46f6-8484-a1b355c974a4,35adde88-43e4-4668-82ea-d2df725656e3,37,2025-09-14,2
bde78473-a3fd-459c-82d2-9bf861e3178b,d3073198-bc3e-4402-9ba1-4c350ab5207f,15,2025-04-12,1
03671560-fd06-475b-b462-931f966456be,6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,7,2025-04-12,2
1fc22517-e593-462b-8249-f59a9dc906df,0ddb545b-61ea-4a65-a1d7-70eac704e80e,18,2025-05-16,10
3e59034b-c1da-4b7d-adb2-094bbce7e298,d1ad3e51-89f9-4de9-b798-0131a885a7b4,24,2025-09-29,1
7fac89fe-5fe0-47c3-a336-d60b0f571d6b,a6aa59e5-dc08-4f29-92d3-3488d0c30018,39,2025-05-10,9
a45ca94a-3452-48c4-a031-046126d3e222,6d130705-279f-41ab-9b49-09b65cbdb682,37,2025-01-17,1
fd11b3ff-991b-449e-b9ad-d00aec648a9b,3b72c86d-92fa-475f-a6fd-0cb116e6e5c0,9,2026-02-19,2
225f52ab-5425-44b8-a098-d2e3bd3fdb62,87f8424d-aae6-4fc1-b6f2-dbfecd29a36f,12,2025-05-02,8
0a23b722-c2af-4a28-8976-ec61a4c31af7,33fd862d-4057-4470-be61-27a80351b09d,45,2025-08-17,7
d00dcc4f-a5e6-4ec4-aa36-7425fa41dd2e,17d821b8-bb93-4d40-98df-f535c62dbaea,45,2025-05-07,2
bb9d92c0-d8d0-48db-baa0-66940610c42d,36ee1640-723e-4466-b43b-d27f42a259a6,38,2025-05-26,1
0dd7cac2-8a10-45c5-b4b0-738e3e040782,98017a2f-a5b8-4693-8fbb-a7495fcd859e,4,2026-02-02,3
cd2bf206-3f93-4507-bd06-3a58aa3dd585,a205e54f-b1e8-409d-bc20-b9f24a9c589e,14,2025-10-29,8
df69a560-9baa-4785-b8f2-17f0b8314c26,28f49481-a0a0-4dc4-a720-9bdf1c11f735,1,2025-06-17,2
a1396d49-713e-4035-aefc-d60c5256cd59,3c9abe10-238d-4f44-8ac4-d0eb3373730e,34,2025-01-03,6
f42323d9-11ea-4815-bddc-44f5deaf9631,e42e707a-fe2b-4987-9fdc-abbf6b9cd71c,18,2025-03-26,4
f032c262-243b-4101-bdf4-8930a265df65,046a0df5-cafd-4613-b2bb-912d7da67785,41,2025-03-31,3
8c813e53-97b6-4461-ac76-04c1177d8b26,396c357b-dd66-4071-8fd7-b1a1bd4f6118,30,2025-12-31,8
81e6935f-3c7e-4208-b451-cf94ee8b46d3,b0b39015-3510-4852-b474-634949fc2cd8,41,2025-02-04,1
2a064fd2-4fbc-4984-b792-2d9eb998e2d3,00a85473-8242-4912-bda3-c1623a78b64a,10,2025-11-13,7
9b191112-2d2a-408e-ac8c-5d0e3eb366fd,340029c3-ea11-405b-91fa-cefad6f89f7a,48,2025-04-20,2
f7bce0ef-72c1-468e-9390-6193490ce315,c21f84fc-d0bc-4ad5-85f8-0d9b00060d5a,15,2025-10-06,1
7b2e00e6-c802-4d0e-9cc7-eb514598ab17,4d71c366-b41b-4143-8b10-550cd5704f32,24,2025-02-05,4
